track,date,race,post_position,horse_name,race_back,age_sex_restrictions,alt_comment_line,apprentice_wt_allow,bris_2f_pace_fig,bris_4f_pace_fig,bris_6f_pace_fig,bris_8f_pace_fig,bris_late_pace_fig,bris_race_shape_first_call,bris_race_shape_second_call,bris_speed_rating,bris_track_code,chute_indicator,claim_trainer_switch_date,claim_trainer_switch_n1,claim_trainer_switch_n2,claim_trainer_switch_n3,claim_trainer_switch_n4,claim_trainer_switch_n5,claimed_code,claiming_price,days_since_prev_race,distance,entry,eqb_abbrev_race_conditions,equipment,extended_start_comment,favorite_indicator,final_time,finish_between_lengths,finish_between_lengths_only,finish_position,first_call_between_lengths,first_call_between_lengths_only,first_call_position,fraction_1,fraction_2,fraction_2f,fraction_3,fraction_4f,fraction_5f,fraction_6f,fraction_8f,front_bandages_indicator,gate_call_position,jockey,medication,money_position,num_entrants,odds,pp_post_position,prev_all_weather_surface_flag,purse,race_classification,race_date,race_name,race_num,race_type,restricted_qualifier_flag,sealed_track_indicator,second_call_between_lengths,second_call_between_lengths_only,second_call_position,second_place_margin,second_place_name,second_place_weight,speed_rating,start_call_between_lengths,start_call_between_lengths_only,start_call_position,statebred_flag,stretch_between_lengths,stretch_between_lengths_only,stretch_position,surface,third_place_margin,third_place_name,third_place_weight,track_code,track_condition,track_variant,trainer,trip_comment,weight,winner_margin,winner_name,winner_weight,target_FP,official_final_odds,year,target_top3,target_top5,target_ml_rank_minus_finish,target_top5_ml_rank_gt4,target_deep_closer_top5
PIM,2017-05-20,11,5,NO MO DOUGH,3,BON,,,75,76,,,102,-8,-15,85,LRL,,,,,,,,,,,1320,,MdSpWt,,03-12-17 Step slow;settled outside;shift 6wd 3/16;drift in 1/8;drove clear,0,72.34,2.75,,1,5.50,5.50,5,24.23,48.94,24.23,60.75,48.94,60.75,,,0,3,LYNCH F,1,1,6,3.20,3,,40000,MdSpWt,20170312,,4,S,,,2.00,2.00,4,1.50,TWIN VALOR,122,82,,,3,,0.13,0.13,2,D,2.75,METALLIC,122,LRL,FT,17,MOTION H GRAHAM,Shift 6wd;eager;drivng,122,2.75,NO MO DOUGH,122,1,9.0,2017,1,1,4.0,1,1
PIM,2017-05-20,11,6,WATCH ME WHIP,1,BON,,,88,90,,,102,-4,-8,96,KEE,,,,,,,,,,,1540,,MdSpWt,,04-14-17 Chased pace early; 5path turn; rallied str; drove past; drew away,0,83.92,3.75,,1,1.50,1.50,4,23.21,46.67,23.21,71.34,46.67,,71.34,,0,2,ALBARADO R J,1,1,12,10.50,10,,70000,MdSpWt,20170414,,10,S,,,2.50,2.50,5,0.25,PERFECT PARTNER,121,87,,,2,,0.50,,1,D,0.50,STONE MOUNTAIN,121,KEE,FT,13,ROMANS DALE,Drove pst; drew away,121,3.75,WATCH ME WHIP,121,8,6.8,2017,0,0,-3.0,0,0
PIM,2017-05-20,11,7,TRUE TIMBER,1,BON,,,94,103,116,,62,14,17,90,AQU,,,,,,,,,,35,1980,,WoodMm-G2,,04-08-17 Prompted 2p; to rail 1/2;faltered,0,110.91,10.50,10.50,4,2.00,2.00,3,47.34,71.83,23.50,97.67,47.34,,71.83,97.67,0,2,LOPEZ PASCACIO,1,4,8,21.00,5,,750000,WoodMm-G2,20170408,Wood Memorial S. presented by NYRA Bets,10,G2,,,1.50,1.50,3,3.50,BATTALION RUNNER,123,81,0.50,0.50,2,,6.00,6.00,4,D,3.50,CLOUD COMPUTING,123,AQU,FT,13,MCLAUGHLIN KIARAN P,Prompt 2p;to rail 1/2,123,3.50,IRISH WAR CRY,123,3,8.9,2017,1,1,1.0,0,1
PIM,2017-05-20,11,7,TRUE TIMBER,2,BON,,,97,107,105,,73,14,3,89,AQU,,,,,,,,,,28,1870,,Gotham-G3,,03-04-17 3w 1st turn; prompted 4-3w; to 2p 7/16; 2w 1/4p; weakened,0,106.34,12.75,12.75,5,0.50,0.50,2,23.58,47.7,23.58,73.59,47.70,,73.59,99.57,0,3,CARMOUCHE K,1,5,7,13.40,4,,300000,Gotham-G3,20170304,Gotham S.,8,G3,,,1.00,1.00,2,7.50,CLOUD COMPUTING,116,70,0.13,0.13,2,,8.50,8.50,4,d,0.50,EL AREEB,123,AQU,FT,22,MCLAUGHLIN KIARAN P,Prompted 4-3w; wknd,116,3.50,J BOYS ECHO,118,3,8.9,2017,1,1,1.0,0,1
PIM,2017-05-20,11,7,TRUE TIMBER,3,BON,,,82,76,80,,106,-16,-19,94,AQU,,,,,,,,,,33,1870,,Withers-G3,,02-04-17 Stumbled st; rushed; in hand ins; cut corner; headed 3/16; ran on,0,104.47,4.25,4.25,2,0.50,,1,24.29,49.31,24.29,74.06,49.31,,74.06,98.30,0,8,CARMOUCHE K,1,2,10,29.75,1,,250000,Withers-G3,20170204,Withers S.,8,G3,,,1.00,,1,0.50,TRUE TIMBER,117,88,1.00,,1,,2.00,2.00,2,d,3.25,J BOYS ECHO,118,AQU,FT,9,MCLAUGHLIN KIARAN P,Stumbled st; ran on,117,4.25,EL AREEB,122,3,8.9,2017,1,1,1.0,0,1
PIM,2017-05-20,11,7,TRUE TIMBER,4,BON,,,91,91,87,,85,9,1,86,AQU,,,,,,,,,,23,1830,,Jerome-G3,,01-02-17 Saved grd; coaxed 7/16; 2w 1/4p; improved,0,106.17,11.75,11.75,3,5.00,5.00,5,23.28,48.11,23.28,74.39,48.11,,74.39,101.63,0,3,CARMOUCHE K,1,3,7,21.90,4,,150000,Jerome-G3,20170102,Jerome S.,8,G3,,s,7.00,7.00,4,0.50,BONUS POINTS,116,63,4.00,4.00,4,,11.00,11.00,3,d,0.75,TRUE TIMBER,117,AQU,MY,31,MCLAUGHLIN KIARAN P,Saved grd; improved,117,11.25,EL AREEB,120,3,8.9,2017,1,1,1.0,0,1
PIM,2017-05-20,11,7,TRUE TIMBER,5,AON,,,93,91,,,83,11,12,81,AQU,,,,,,,,,,21,1320,,MdSpWt,,12-10-16 Chased 3w; coaxed 5/16; carried 7w uppr; bmp 3/16; up fin 70yds,1,73.12,1.50,,1,5.00,5.00,5,22.45,46.24,22.45,59.45,46.24,59.45,,,0,4,CARMOUCHE K,1,1,8,3.40,7,,60000,MdSpWt,20161210,,4,S,,,7.00,7.00,5,1.50,HOROSCOPE,120,80,,,4,,3.50,3.50,6,d,0.13,ROBBINS,120,AQU,FT,16,MCLAUGHLIN KIARAN P,7w upper; up fin 70yds,120,1.50,TRUE TIMBER,120,3,8.9,2017,1,1,1.0,0,1
PIM,2017-05-20,11,7,TRUE TIMBER,6,AON,,,84,82,,,84,3,0,75,AQU,,,,,,,,,,,1320,,MdSpWt,,11-19-16 Chased 2p near rear; coaxed 3/8; 6-7w upper; by tired foes,0,71.03,10.25,10.25,5,7.00,7.00,10,22.3,45.91,22.30,58.04,45.91,58.04,,,0,5,ROSARIO JOEL,1,5,12,10.30,5,,60000,MdSpWt,20161119,,7,S,,,9.00,9.00,11,3.50,MIGGSY,120,79,,,5,,12.00,12.00,8,D,1.25,YOUR SECRET'S SAFE,120,AQU,FT,11,MCLAUGHLIN KIARAN P,6-7w uppr; by tired,120,3.75,SKYLER'S SCRAMJET,120,3,8.9,2017,1,1,1.0,0,1
PIM,2017-05-20,11,9,TIME TO TRAVEL,1,BON,,,88,96,102,,74,10,9,89,KEE,,,,,,,,,,14,1870,,Lexingtn-G3,,04-15-17 Tracked pace early; 3path far turn; led; faltered late stretch,0,105.05,3.50,3.50,4,1.50,1.50,3,24.16,47.71,24.16,72.44,47.71,,72.44,98.34,0,10,PRADO E S,0,4,10,5.00,5,,200000,Lexingtn-G3,20170415,Stonestreet Lexington S.,9,G3,,,0.13,,1,0.25,WEST COAST,118,82,0.50,0.50,2,,1.00,1.00,2,D,3.25,NO DOZING,118,KEE,FT,19,MATZ MICHAEL R,3pth 3/16;led;faltered,118,0.13,SENIOR INVESTMENT,118,2,4.3,2017,1,1,0.0,0,0
PIM,2017-05-20,11,9,TIME TO TRAVEL,2,BON,,,90,89,,,99,-5,-13,94,GP,,04/01/2017,2,0,0,0,0.00,,,28,1540,,MdSpWt,,04-01-17 Speed rail; narrow lead; asked; drew off,0,81.84,4.75,,1,1.00,,1,22.79,45.79,22.79,69.46,45.79,,69.46,,0,6,PRADO E S,0,1,10,13.40,1,,56000,MdSpWt,20170401,,6,S,,,0.50,,1,0.50,CAVIAR CZAR,120,94,,,6,,3.50,,1,D,1.25,MEANTIME,120,GP,FT,6,HALDEN RACHEL,Drw off with authority,120,4.75,TIME TO TRAVEL,120,2,4.3,2017,1,1,0.0,0,0
PIM,2017-05-20,11,9,TIME TO TRAVEL,3,BON,,,90,87,,,92,-2,-9,88,GP,,,,,,,,,,,1540,,MdSpWt,,03-04-17 Tracked up close; kept on,0,84.61,2.25,2.25,4,1.50,1.50,3,23.09,46.78,23.09,71.3,46.78,,71.30,,0,9,PRADO E S,0,4,13,69.20,3,,46000,MdSpWt,20170304,,8,S,,,2.00,2.00,4,0.75,GIUSEPPE THE GREAT,120,78,,,9,,3.00,3.00,3,D,1.00,FAYEQ,120,GP,FT,20,HALDEN RACHEL,Trackd;up close;kep on,120,0.50,TIMELINE,120,2,4.3,2017,1,1,0.0,0,0
PIM,2017-05-20,13,1,MULTIPLIER,1,BON,,,82,82,96,,106,0,-1,104,HAW,,,,,,,,,,35,1980,,IllDerby-G3,,04-22-17 Tracked rail to far turn; shifted 3-wide 3/16; wore down leader;,0,107.98,0.13,,1,6.00,6.00,5,47.24,71.09,23.47,95.57,47.24,,71.09,95.57,0,5,GRAHAM J,1,1,7,4.40,1,,250000,IllDerby-G3,20170422,Illinois Derby,5,G3,,,3.00,3.00,5,4.75,HEDGE FUND,123,106,4.50,4.50,5,,1.50,1.50,2,D,2.25,IT'S YOUR NICKEL,123,HAW,FT,-6,WALSH BRENDAN P,Rail to1/4;prevailed3w,123,0.13,MULTIPLIER,123,6,19.6,2017,0,0,1.0,0,0
PIM,2017-05-20,13,1,MULTIPLIER,2,BON,,,81,74,83,,101,-2,-4,93,FG,,,,,,,,,,28,1830,,MdSpWt,,03-18-17 2p1st turn;settled;2-3w 2nd turn;4w1/4;lead1/8;edged clear,1,102.34,1.75,,1,6.50,6.50,5,23.88,48.12,23.88,72.99,48.12,,72.99,98.33,0,7,HERNANDEZ B J JR,1,1,9,1.60,5,,41000,MdSpWt,20170318,,8,S,,,3.00,3.00,4,4.75,COMBAT CONTROLLER,120,97,5.50,5.50,6,,0.13,,1,D,0.75,BROOKLINE,120,FG,FT,7,WALSH BRENDAN P,2-3w turns;4w1/4;rally,120,1.75,MULTIPLIER,120,6,19.6,2017,0,0,1.0,0,0
PIM,2017-05-20,13,1,MULTIPLIER,3,BON,,,81,82,81,,92,13,-3,86,FG,,,,,,,,,,28,1830,,MdSpWt,,02-18-17 Bmpd brk;rail1st;settled;3-4w2nd;6w1/4;chased;loomed;denied,0,103.59,0.25,0.25,2,7.50,7.50,6,23.38,47.06,23.38,73.63,47.06,,73.63,99.53,0,7,HERNANDEZ B J JR,1,2,9,3.30,7,,41000,MdSpWt,20170218,,7,S,,,1.25,1.25,5,7.25,MULTIPLIER,120,91,8.00,8.00,7,,1.00,1.00,2,D,0.50,COMBAT CONTROLLER,120,FG,FT,10,WALSH BRENDAN P,Rail1st;3-4w2nd;6w1/4,120,0.25,SOUPER TAPIT,120,6,19.6,2017,0,0,1.0,0,0
PIM,2017-05-20,13,1,MULTIPLIER,4,BON,,,80,80,75,,85,15,8,78,FG,,,,,,,,,,,1830,,MdSpWt,,01-21-17 Off step slow;rail1st;near back;2p3/8;4w5/16;good energy,1,105.20,2.00,2.00,3,8.50,8.50,10,23.68,47.36,23.68,73.43,47.36,,73.43,100.92,0,11,HERNANDEZ B J JR,1,3,11,2.90,2,,41000,MdSpWt,20170121,,12,S,,s,7.25,7.25,10,0.06,OXFORD LANE,120,80,8.00,8.00,10,,4.00,4.00,6,D,0.50,MULTIPLIER,120,FG,MY,11,WALSH BRENDAN P,Off bit slw;4wide5/16,120,2.00,HOLLYWOOD HANDSOME,120,6,19.6,2017,0,0,1.0,0,0
PIM,2017-05-20,13,10,CONQUEST MO MONEY,1,BON,,,94,94,95,,92,4,-1,95,OP,,,,,,,,,,20,1980,,ArkDby-G1,,04-15-17 Broke sharp; with the pace; dueled into lane;drift; brush; game,0,108.93,0.50,0.50,2,0.50,,1,46.92,71.16,22.75,96.43,46.92,,71.16,96.43,0,1,CARRENO J,1,2,12,17.60,11,,1000000,ArkDby-G1,20170415,Arkansas Derby,11,G1,,,0.13,,1,1.00,CONQUEST MO MONEY,122,94,0.13,0.13,2,,0.13,,1,D,0.50,LOOKIN AT LEE,122,OP,FT,5,HERNANDEZ MIGUEL L,Brk sharp;drift;gamely,122,0.50,CLASSIC EMPIRE,122,7,10.7,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,10,CONQUEST MO MONEY,2,BON,,,94,109,109,,85,21,8,99,SUN,,,,,,,,,,28,1980,,SunDrby-G3,,03-26-17 Settled; 3-wide 2nd turn; bid 1/4 pole; short lead; game 2nd,0,108.10,3.75,3.75,2,2.75,2.75,7,45.72,70.22,22.26,95.71,45.72,,70.22,95.71,0,3,CARRENO J,1,2,11,4.20,11,,800000,SunDrby-G3,20170326,Sunland Derby,9,G3,,,1.00,1.00,2,4.50,CONQUEST MO MONEY,122,92,4.75,4.75,6,,1.50,1.50,2,D,0.25,HEDGE FUND,122,SUN,FT,13,HERNANDEZ MIGUEL L,Bid 1/4; game 2nd,122,3.75,HENCE,122,7,10.7,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,10,CONQUEST MO MONEY,3,BON,,,99,104,94,,82,18,6,88,SUN,,,,,,,,,,28,1870,,MneBrDbyB100k,,02-26-17 Pressed; led 1/2; turned back foe,0,103.12,2.00,,1,0.13,,1,22.78,46.33,22.78,71.33,46.33,,71.33,96.68,0,3,CARRENO J,1,1,8,1.30,4,,100000,MneBrDbyB100k,20170226,Mine That Bird Derby,9,N,,,1.00,,1,2.00,IRAP,122,88,0.50,0.50,2,,0.50,,1,D,2.75,OH SO REGAL,122,SUN,FT,8,HERNANDEZ MIGUEL L,Led 1/2; turn back foe,122,2.00,CONQUEST MO MONEY,122,7,10.7,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,10,CONQUEST MO MONEY,4,BON,,,90,90,89,,88,5,2,87,SUN,,,,,,,,,,23,1760,,RlyAllsonB100k,,01-29-17 Pressed pace; inside; lead 4 fur pole; opened up; easy winner,0,96.42,11.00,,1,0.50,0.50,2,23,46.34,23.00,70.92,46.34,,70.92,,0,4,CARRENO J,1,1,10,13.90,6,,100000,RlyAllsonB100k,20170129,Riley Allison S.,9,N,,,1.00,,1,1.50,WINE N DIVINE,118,93,0.13,0.13,2,,3.00,,1,D,2.25,UNDERWOOD,123,SUN,FT,7,HERNANDEZ MIGUEL L,Opened up; easy winner,118,11.00,CONQUEST MO MONEY,118,7,10.7,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,10,CONQUEST MO MONEY,5,BON,,,83,78,81,,73,16,11,74,SUN,,,,,,,,,,,1760,,MdSpWt,,01-06-17 4w 1st turn; 3w 2nd turn; led; just held foe,0,99.23,0.25,,1,8.50,8.50,5,23.26,46.37,23.26,71.85,46.37,,71.85,,0,3,CARRENO J,1,1,8,5.00,7,,21500,MdSpWt,20170106,,7,S,,,2.00,2.00,2,5.50,OH SO REGAL,120,79,4.25,4.25,5,,0.13,,1,D,6.50,CARLSON,120,SUN,FT,21,HERNANDEZ MIGUEL L,3-4w trns;led;held foe,120,0.25,CONQUEST MO MONEY,120,7,10.7,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,2,CLOUD COMPUTING,1,BON,,,87,102,116,,70,14,17,94,AQU,,,,,,,,,,35,1980,,WoodMm-G2,,04-08-17 3w 1st;chased 2p 2nd;driven 3w into lane;rallied show; out bit,0,110.91,7.00,7.00,3,2.50,2.50,4,47.34,71.83,23.50,97.67,47.34,,71.83,97.67,0,8,ORTIZ IRAD JR,1,3,8,2.40,7,,750000,WoodMm-G2,20170408,Wood Memorial S. presented by NYRA Bets,10,G2,,,1.75,1.75,4,3.50,BATTALION RUNNER,123,85,4.00,4.00,7,,5.50,5.50,3,D,3.50,CLOUD COMPUTING,123,AQU,FT,13,BROWN CHAD C,3w 1st & upr;out late,123,3.50,IRISH WAR CRY,123,1,13.4,2017,1,1,2.0,0,0
PIM,2017-05-20,13,2,CLOUD COMPUTING,2,BON,,,93,105,105,,92,14,3,100,AQU,,,,,,,,,,21,1870,,Gotham-G3,,03-04-17 Tracked 2p; coaxed 7/16 angled 3w; 2w 1/4p; second best,0,106.34,3.50,3.50,2,1.50,1.50,3,23.58,47.7,23.58,73.59,47.70,,73.59,99.57,0,6,FRANCO MANUEL,1,2,7,7.90,6,,300000,Gotham-G3,20170304,Gotham S.,8,G3,,,1.00,1.00,3,7.50,CLOUD COMPUTING,116,79,2.00,2.00,3,,1.50,1.50,2,d,0.50,EL AREEB,123,AQU,FT,22,BROWN CHAD C,Tracked 2p;second best,116,3.50,J BOYS ECHO,118,1,13.4,2017,1,1,2.0,0,0
PIM,2017-05-20,13,2,CLOUD COMPUTING,3,BON,,,87,100,,,84,7,7,90,AQU,,,,,,,,,,,1320,,MdSpWt,,02-11-17 Stdied & pull off foe brk;ins;run 1/2;angle 5/16;4w into;up 1/16,1,71.31,1.75,,1,7.00,7.00,5,22.63,45.77,22.63,58.4,45.77,58.40,,,0,5,FRANCO MANUEL,1,1,5,1.15,1,,60000,MdSpWt,20170211,,4,S,,,3.00,3.00,3,1.25,MINERALOGY,120,91,,,5,,1.00,1.00,3,d,2.00,SEETHISQUICK,113,AQU,FT,10,BROWN CHAD C,Stdied st;ins;4w upr,120,1.75,CLOUD COMPUTING,120,1,13.4,2017,1,1,2.0,0,0
PIM,2017-05-20,13,3,HENCE,1,BON,,,62,67,72,76,76,8,-2,80,CD,,,,,,,,,,41,2200,,KyDby-G1,,05-06-17 Tight start;off pace;steadied off heels 5/16;swung out 1/4;empty,0,123.59,18.50,18.50,11,16.00,16.00,19,46.53,71.12,22.70,97.27,46.53,,71.12,97.27,0,,GEROUX FLORENT,1,11,20,15.00,8,,2000000,KyDby-G1,20170506,Kentucky Derby Presented by Yum! Brands,12,G1,,s,10.00,10.00,18,5.00,LOOKIN AT LEE,126,70,16.00,16.00,18,,18.00,18.00,12,D,1.00,BATTLE OF MIDWAY,126,CD,WF,11,ASMUSSEN STEVEN M,Tight st;steady 5/16,126,2.75,ALWAYS DREAMING,126,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,3,HENCE,2,BON,,,81,106,108,,93,21,8,103,SUN,,,,,,,,,,34,1980,,SunDrby-G3,,03-26-17 No speed; loomed 5-wide 2nd turn; control 3/16th pole;edged clear,0,108.10,3.75,,1,4.50,4.50,10,45.72,70.22,22.26,95.71,45.72,,70.22,95.71,0,11,JUAREZ A J JR,1,1,11,10.80,8,,800000,SunDrby-G3,20170326,Sunland Derby,9,G3,,,1.50,1.50,4,4.50,CONQUEST MO MONEY,122,96,11.00,11.00,10,,1.50,,1,D,0.25,HEDGE FUND,122,SUN,FT,13,ASMUSSEN STEVEN M,Loomed5-w2ndedged clr,122,3.75,HENCE,122,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,3,HENCE,3,BON,,,79,87,91,,81,7,3,86,OP,,,,,,,,,,35,1870,,Southwst-G3,,02-20-17 Lacked speed; 4w 2nd turn; lacked needed bid,0,101.85,13.00,13.00,7,6.25,6.25,8,22.93,46.55,22.93,70.98,46.55,,70.98,95.37,0,6,VAZQUEZ R A,1,7,12,23.90,9,,500000,Southwst-G3,20170220,Southwest S.,9,G3,,,6.25,6.25,7,8.25,PETROV,115,88,7.50,7.50,8,,10.00,10.00,5,D,0.50,LOOKIN AT LEE,117,OP,FT,8,ASMUSSEN STEVEN M,4w 2nd turn; empty,115,3.50,ONE LINER,115,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,3,HENCE,4,BON,,,81,84,84,,87,8,-1,86,OP,,,,,,,,,,64,1870,e,MdSpWt,,01-16-17 Stumbled start; swept up 4w; took over; ducked in; came back,1,104.75,0.75,,1,4.25,4.25,5,23.23,46.88,23.23,72.54,46.88,,72.54,98.44,0,4,VAZQUEZ R A,1,1,9,0.50,5,,72000,MdSpWt,20170116,,7,S,,s,0.75,0.75,4,3.50,HORSE FLY,120,87,4.50,4.50,5,,2.00,,1,D,1.25,BROKEN PROMISE,120,OP,SY,10,ASMUSSEN STEVEN M,Stmble strt;ducked 1/8,120,0.75,HENCE,120,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,3,HENCE,5,AON,,,85,79,77,,92,-5,-7,83,CD,,,,,,,,,,36,1760,e,MdSpWt,,11-13-16 Dueled early; 3path turn; continued duel stretch; gave in late,0,96.49,0.25,0.25,2,0.13,,1,23.12,47.03,23.12,71.95,47.03,,71.95,,0,8,SANTANA RICARDO JR,1,2,11,3.30,10,,58000,MdSpWt,20161113,,8,S,,,0.13,,1,3.00,HENCE,118,84,0.13,0.13,2,,0.13,,1,D,1.25,MOROCCO,118,CD,FT,18,ASMUSSEN STEVEN M,Dueled throughout,118,0.25,GREELEY AND BEN,118,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,3,HENCE,6,AON,,,68,65,73,,93,3,-2,82,KEE,,,,,,,,,,42,1870,e,MdSpWt,,10-08-16 Awkward start; back early; 5path far turn; gaining late,0,105.01,2.50,2.50,3,11.00,11.00,8,23.68,47.93,23.68,73.21,47.93,,73.21,98.77,0,9,SANTANA RICARDO JR,1,3,11,10.60,5,,60000,MdSpWt,20161008,,10,S,,,5.00,5.00,7,0.25,COMMANDEERING,118,84,11.00,11.00,10,,3.00,3.00,5,D,2.50,HENCE,118,KEE,FT,9,ASMUSSEN STEVEN M,Awk st; gaining late,118,2.25,GUEST SUITE,118,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,3,HENCE,7,AON,,,83,81,,,83,-1,-8,73,SAR,,,,,,,,,,,1320,,MdSpWt,,08-27-16 Settled;some urging;2path turn;green 1/8;drop in 3/16;no threat,0,70.37,11.25,11.25,7,5.50,5.50,9,22.65,46.33,22.65,58.25,46.33,58.25,,,0,9,FRANCO MANUEL,1,7,10,25.00,6,,93000,MdSpWt,20160827,,1,S,,,5.25,5.25,9,3.50,MO TOWN,119,80,,,9,,8.75,8.75,7,D,0.50,SOUPER CATCH,119,SAR,FT,5,ASMUSSEN STEVEN M,2p trn;green;no threat,119,1.25,RECKLING,119,9,22.4,2017,0,0,-3.0,0,0
PIM,2017-05-20,13,4,ALWAYS DREAMING,1,BON,,,93,98,102,98,91,8,-2,100,CD,,,,,,,,,,35,2200,,KyDby-G1,,05-06-17 Sent between;rail 7/8;angled;rebid 2w;nursed to 1/4;clear;driving,1,123.59,2.75,,1,1.00,1.00,2,46.53,71.12,22.70,97.27,46.53,,71.12,97.27,0,,VELAZQUEZ J R,1,1,20,4.70,5,,2000000,KyDby-G1,20170506,Kentucky Derby Presented by Yum! Brands,12,G1,,s,0.50,,1,5.00,LOOKIN AT LEE,126,89,1.00,1.00,2,,3.00,,1,D,1.00,BATTLE OF MIDWAY,126,CD,WF,11,PLETCHER TODD A,Rebid 2w;cleared;drvng,126,2.75,ALWAYS DREAMING,126,8,1.2,2017,0,0,,0,0
PIM,2017-05-20,13,4,ALWAYS DREAMING,2,BON,,,90,93,101,,99,3,1,102,GP,,,,,,,,,,28,1980,,FLDby-G1,,04-01-17 Tracked leader; kicked by;4wd; pulled away,0,107.47,5.00,,1,1.50,1.50,2,47.08,70.75,23.28,94.94,47.08,,70.75,94.94,0,2,VELAZQUEZ J R,1,1,10,2.70,4,,1000000,FLDby-G1,20170401,Xpressbet Florida Derby,14,G1,,,1.00,1.00,2,1.50,STATE OF HONOR,122,97,1.00,1.00,3,,2.50,,1,D,0.50,GUNNEVERA,122,GP,FT,6,PLETCHER TODD A,Trackd;roused4w;clear,122,5.00,ALWAYS DREAMING,122,8,1.2,2017,0,0,,0,0
PIM,2017-05-20,13,4,ALWAYS DREAMING,3,BON,,,76,58,54,,112,-26,-30,84,GP,,,,,,,,,,38,1980,,OC75000NW1X,,03-04-17 Quickly to lead; slow pace; unasked to stretch; mild hand urging,1,113.44,4.00,,1,0.50,,1,51.65,76.82,25.51,101.17,51.65,,76.82,101.17,0,1,VELAZQUEZ J R,1,1,8,0.10,1,,48000,OC75000n1x,20170304,,1,AO,,,1.00,,1,0.13,CHARLIE THE GREEK,118,67,0.13,,1,,2.00,,1,D,0.50,UNBRIDLED HOLIDAY,118,GP,FT,24,PLETCHER TODD A,Slow pace; ridden out,118,4.00,ALWAYS DREAMING,118,8,1.2,2017,0,0,,0,0
PIM,2017-05-20,13,4,ALWAYS DREAMING,4,BON,,,79,77,80,,99,-9,-9,89,TAM,,,,,,,,,,158,1800,,MdSpWt,,01-25-17 Vied between; inside turn; drew off; ridden out,1,100.54,11.50,,1,0.50,0.50,2,24.18,48.28,24.18,72.81,48.28,,72.81,98.35,0,4,VELAZQUEZ J R,1,1,9,0.20,6,,22500,MdSpWt,20170125,,7,S,,,1.50,,1,0.75,WATCH YOUR WORDS,120,93,1.00,1.00,3,,5.50,,1,D,0.75,CANNAVARO,120,TAM,FT,18,PLETCHER TODD A,Drew off; ridden out,120,11.50,ALWAYS DREAMING,120,8,1.2,2017,0,0,,0,0
PIM,2017-05-20,13,4,ALWAYS DREAMING,5,AON,,,89,96,,,96,-1,-3,96,SAR,,08/20/2016,108,13,11,19,0.17,,,50,1320,,MdSpWt,,08-20-16 Broke in st; chased 3w; coaxed 3/8; 3w upper; game; repelled,1,69.87,0.25,0.25,2,3.25,3.25,6,22.68,45.71,22.68,57.59,45.71,57.59,,,0,6,BRAVO J,1,2,9,2.35,4,,83000,MdSpWt,20160820,,2,S,,,2.00,2.00,4,5.00,ALWAYS DREAMING,119,93,,,6,,0.50,0.50,3,D,4.00,DRIVEN TO COMPETE,119,SAR,FT,9,SCHETTINO DOMINICK A,3w pursuit; repelled,119,0.25,BLAME WILL,119,8,1.2,2017,0,0,,0,0
PIM,2017-05-20,13,4,ALWAYS DREAMING,6,AON,,,94,93,,,77,5,1,77,BEL,,,,,,,,,,,1210,,MdSpWt,,07-01-16 4w in close aim; urged 5/16; 3w upper; wknd late,1,64.45,1.50,1.50,3,1.00,1.00,4,22.33,45.44,22.33,57.82,45.44,57.82,,,0,6,ORTIZ IRAD JR,1,3,7,1.90,6,,75000,MdSpWt,20160701,,2,S,,,0.25,0.25,3,0.75,EVERYBODYLUVSRUDY,119,90,,,6,,1.00,1.00,2,D,3.75,ALWAYS DREAMING,119,BEL,FT,12,SCHETTINO DOMINICK A,4w in aim; wknd late,119,0.75,JEWEL HEIST,119,8,1.2,2017,0,0,,0,0
PIM,2017-05-20,13,5,CLASSIC EMPIRE,1,BON,,,74,76,83,89,83,8,-2,91,CD,,,,,,,,,,21,2200,,KyDby-G1,b,05-06-17 Bobbled after start;roughed;knock off stride early;shifted 5w;bid,0,123.59,8.75,8.75,4,12.00,12.00,13,46.53,71.12,22.70,97.27,46.53,,71.12,97.27,0,,LEPAROUX JULIEN R,1,4,20,6.80,14,,2000000,KyDby-G1,20170506,Kentucky Derby Presented by Yum! Brands,12,G1,,s,4.75,4.75,8,5.00,LOOKIN AT LEE,126,80,10.00,10.00,13,,8.50,8.50,6,D,1.00,BATTLE OF MIDWAY,126,CD,WF,11,CASSE MARK,Bobbled;roughed early,126,2.75,ALWAYS DREAMING,126,2,2.2,2017,1,1,-1.0,0,0
